导航地图绘制员,3000,6000,1,山东省泰安市岱岳区石棚山街西湖圣景小区对面,大专,经验不限,100,森羽网络,1000-5000人,['互联网'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1、根据作业规范要求 ，结合图片 ，对现有地图道路进行修正；</p><p>2、在内部编辑平台上对路口、道路属性等赋予属性等。该项工作的成果将用于我们日常使用的导航、手机端各电</p><p>子地图。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p>1、努力上进 ，有良好的工作态度 ，对工作认真负责 ，有挑战高薪的意识；</p><p>2、专业经验不限，愿意学习。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】</strong></p><p><strong>实习期待遇：</strong>工资 ( 2600-3000起 ，绩效计薪 ，计件计薪 ，多劳多得) +加班补贴17元 /小时＋ 50万人身意外保险</p><p>+报销一次车费 ，综合收入3500元-14000元&nbsp;（2700底薪包住宿，3000底薪不包住宿）</p><p><strong>毕业生待遇：</strong>基础工资 ( 3200-5000) +实际绩效工资 (计件计薪 ，多劳多得 ，预计500-10000+) +五险一金+加</p><p>班餐补15元/天 ，综合收入3500元-10000元+&nbsp;（3000底薪包住宿，3300底薪不包住宿）</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【职业晋升】</strong></p><p><span style=\\""color: rgb(192, 0, 0);\\"">数据专员→质检组长→项目经理→AI数据训练师→AI产品经理；&nbsp;</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【企业福利】</strong></p><p>缴纳保险，不定期旅游，升级培训，节日礼包，社团活动，绩效奖励，</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作时间】</strong></p><p>09:00--12:00 13:00--18:00单休 (周日休息)；</p><p>薪资发放时间：次月月底</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【住宿安排】</strong></p><p>公司提供宿舍 ，水电费自理</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【办公环境】</strong></p><p>园区环境优美 ，绿化覆盖高 ，有大片的草地、树林、果林。生活设施齐全 ，有篮球场 ， 网球场 ， 园区有食堂 ，各种美食应有尽有。&nbsp;</p><p><strong>住宿环境 </strong>基地附近小区房 三室一厅 或 两室一厅&nbsp;</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【面试安排】</strong></p><p><strong style=\\""color: rgb(230, 0, 0);\\"">支持线上面试，可录用后直接上岗！</strong></p>']"
数据标注员（华为业务群）,5000,6000,1,陕西西安、贵阳,大专,经验不限,60,中软国际,150-500人,"['互联网', '数据服务']",上市公司,"['<p><strong style=\\""color: rgb(0, 71, 178);\\"">【岗位职责】</strong></p><p>1、负责AI智能驾驶样本库的建设,包含数据的标注、质检等工作;</p><p>2、利用3D点云技术进行地图数据标注、编辑等工作;</p><p>3、熟练掌握地图数据的绘制流程、规则,能按要求完成数据标注及相关工作;</p><p>4、结合项目实际情况,保质保量的完成每日安排任务数据。</p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">【任职要求】</strong></p><p>1、大专及以上学历,专业不限(测绘工程、地理信息系统、计算机等专业优先)</p><p>2、熟练掌握计算机澡作及excel、word等ofice办公软件;有数字化地图、数</p><p>处理经验优先;</p><p>3、具备强烈的责任心和团队合作精神,良好的思维逻辑和沟通表达能力,较强</p><p>的学习和抗压能力;</p><p><strong style=\\""color: rgb(0, 71, 178); background-color: rgb(255, 255, 102);\\"">4、可接受应届毕业生以及稳定实习生</strong></p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">【薪资待遇】</strong></p><p>薪酬情况总体收入在5000-6000/月</p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">【项目亮点】</strong></p><p>1.智能驾驶领域，行业发展前景很好，业务持续3年以上，给华为问界、智界提供训练数据，有成就感</p><p>2、中软自有万人基地办公，办公环境优美，弹性上班制，享受五险一金及国家法定节假日</p><p>3、计件计薪，底薪有保障，多劳多得，薪资无上限</p>']"
昇腾开发工程师,5800,6500,1,陕西西安、贵阳,本科,经验不限,40,中软国际,150-500人,"['互联网', '数据服务']",上市公司,"['<p><strong style=\\""color: rgb(0, 71, 178);\\"">【任职要求】</strong></p><p>1、学历背景：一本本科（班级前30%的学生）或硕士及以上学历。计算机、数学、统计学等相关专业。</p><p>2、编程技能：精通编程语言：Python、C++等。</p><p>3、算法知识：深入理解常见的算法和数据结构；熟悉机器学习、深度学习算法。</p><p>4、理论基础：扎实的数学基础，包括概率论、线性代数、微积分等；了解优化理论和算法。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">实践经验要求：</strong></p><p>1）有参与实际项目的算法开发经验。</p><p>2）熟悉算法的调优和改进。</p><p>3）熟悉计算机体系结构，熟悉CPU/GPU/NPU等任一种或多种智能计算硬件的架构，可以针对深度学习/NLP大模型迁移适配，算子调优及开发测试等工作</p><p>6、问题解决能力：善于分析和解决复杂问题；能够快速定位和排除算法故障。</p><p>7、学习能力：积极主动学习新知识，跟踪行业最新进展。</p><p>8、团队协作能力：良好的团队合作精神，沟通顺畅。</p><p>9、竞赛获奖或科研成果：在相关竞赛中获奖或有优秀的科研成果者优先。</p><p>10、英语水平：良好的英语阅读和写作能力，便于查阅英文文献。</p><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">【薪资待遇】</strong></p><p>实习生：本科5800/硕士6500</p><p>转正后：本科11000/硕士12000</p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">工作地点：</strong>全国</p>']"
NLP大模型调测工程师,5800,6500,1,陕西西安、贵阳,本科,经验不限,40,中软国际,150-500人,"['互联网', '数据服务']",上市公司,"['<p><strong style=\\""color: rgb(0, 71, 178);\\"">【任职要求】</strong></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">学历要求：本科及以上学历，计算机相关专业。</strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">\ufeff</strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">技术背景：</strong></p><p>1）有机器学习、深度学习等相关知识体系培养。</p><p>2）熟练掌握Python。</p><p>3）了解常见的AIGC推理应用的基本功能和运行环境要求，有较强的问题定位和推动能力。</p><p>熟悉深度学习框架的使用，如TensorFlow、PyTorch等，有华为Mindspore优先；</p><p>4）熟悉知识问答.搜索.知识图谱等；</p><p>5）有完整的LLM预训练、SFT、RLHF等经验优先；</p><p>3、数据处理能力：具备数据清洗、标注和分析的能力；能够处理大规模数据集经验。</p><p>4、模型调测经验：有大模型调测的实践经验；熟悉模型评估指标和调优策略。</p><p>5、问题解决能力：具备较强的问题排查和解决能力；能够快速定位和解决模型调测过程中的问题。</p><p>6、团队合作能力：良好的团队沟通和协作能力；能够积极参与团队工作，共同推动项目进展。</p><p>7、学习能力：对新技术有强烈的学习兴趣和追求；具备快速学习和适应新环境的能力。</p><p>8、其他：具备良好的英语阅读和理解能力；有相关领域的竞赛获奖经历或论文发表者优先。</p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">【薪资待遇】</strong></p><p>实习生：本科5800/硕士6500</p><p>转正后：本科11000/硕士12000</p><p><br></p><p><strong style=\\""color: rgb(0, 71, 178);\\"">工作地点：</strong>全国</p>']"
软件测试,4000,4500,1,东莞OPPO工业园,大专,1-3年,0,中软国际,150-500人,"['互联网', '数据服务']",上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位内容】</strong></p><p>1. 负责通信产品（手机/耳机/平板等终端产品）的测试，包括功能测试、性能测试、稳定性测试等；</p><p>2. 根据测试计划和测试用例，执行测试任务，并记录测试结果；</p><p>3. 与开发人员、客户等进行沟通、配合，解决测试过程中的问题；</p><p>4. 参与测试流程优化和测试工具开发。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p>1. 具备扎实的通信基础知识，掌握通信测试方法和流程；</p><p>2. 熟悉各种通信测试仪器和设备；</p><p>3. 熟练掌握至少一种编程语言，具备较强的代码调试能力；</p><p>4. 能够独立思考问题，善于总结、归纳和分享；</p><p>5. 积极主动，良好的学习和适应能力，对新事物有强烈的好奇心。</p><p><br></p><p>接受25届专科、本科生。</p>']"
数据标注实习岗,3000,5999,1,清远富力中以科技小镇2号楼,大专,经验不限,30,森羽网络,1000-5000人,['互联网'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作内容】</strong></p><p>1、根据作业规范要求，结合图片，对现有地图道路进行修正；</p><p>2、在内部编辑平台上对路口、道路属性等赋予属性等。该项工作的成果将用于我们日常使用的导航、手机端各电子地图。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p>1、全日制大专毕业生（社会招聘）或者大专实习生；</p><p>2、测绘、计算机，电子商务，网络技术等相关专业优先；</p><p>3、有良好的稳定性；</p><p>4、具有较好的逻辑思维能力、沟通理解能力；</p><p>5、工作细心、有耐心、有责任心</p><p>6、具体计算机专业相关的知识，有绘图软件基础技能优先</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【基础岗位薪资待遇】</strong></p><p>1，培训期：带薪培训2周，实习期工资：工资（2000-3100起，绩效计薪，计件计薪，多劳多得）+50万人身意外保险+报销一次车费，综合收入2300元-6000元</p><p>毕业生工资：基础工资（3200-5000）+实际绩效工资（计件计薪，多劳多得，预计500-10000+）+社保+综合收入3500元-10000元+</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【职位晋升】</strong></p><p>数据专员→质检组长→项目经理→AI数据训练师→AI产品经理；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【公司福利】</strong></p><p>1. 公司缴纳保险，每年会有不定期旅游，定期聚餐，升级培训，节日礼包，社团活动，绩效奖励，工装。</p><p>2. 工作时间：9：00—12：00 13:00-18:00单休 (周日休息) 3. 公司提供宿舍，水电费自理</p><p><br></p><p>【办公地址】广东省清远市</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【办公环境】</strong></p><p>园区环境优美，绿化覆盖高，有大片的草地、树林、果林。生活设施齐全，有篮球场，网球场，园区有食堂，各种美食应有尽有。</p>']"
档案整理实习生,2500,3000,1,广州市天河区科韵路24、26号四楼,大专,经验不限,4,南方数码,500-1000人,"['互联网', '大数据']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1.负责档案扫描、整理、录入、质检等相关工作；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p>1.大专及以上学历，有良好的沟通能力以及组织能力；</p><p>2.对工作认真负责，能够吃苦耐劳；</p><p>3.接受出差驻点，能够实习6个月以及上（广东省内为主）。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作时间】</strong></p><p>周一至周六，08:30-12:00、13:30-18:00，8小时/天，单休</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】</strong></p><p>1.基本工资2500元/月</p><p>2.绩效奖金，根据实习表现调整薪酬</p><p>3.购买商业保险，提供更全面的安全保障</p><p>4.导师辅导，业务问题、技术难点、毕业设计都能帮你排忧解难</p><p><br></p><p><strong style=\\""color: rgb(230, 0, 0);\\"">实习生 #</strong><strong style=\\""color: rgb(0, 102, 204);\\"">新星启明计划</strong><strong style=\\""color: rgb(230, 0, 0);\\"">#帮助每个同学开启人生职业的第一步</strong></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【实习薪酬】</strong>实习薪酬2500元/月+绩效(综合薪酬3000元左右/月)，生活费不用愁</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【免费住宿】</strong>提供免费住宿，为你解决后顾之忧</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【商业保险】</strong>公司为每位实习生购买商业保险，提供更全面的安全保障</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【导师辅导制】</strong>实习期间配备对应导师辅导，业务问题、技术难点、毕业设计都能帮你排忧解难</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【专业技术培训】</strong>针对不同岗位所需专业技能，定期组织培训，让你尽快适应岗位，成长为专业能手</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【内训资源开放】</strong>公司积累多年的培训资源、视频课程全面开放，专题培训体系共享成长</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【成长读书计划】</strong>根据你的个性进行职业生涯规划，推荐阅读书目，并组织交流分享，共读好书，共同成长</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【优才转正计划】</strong>表现优秀者，优先获得岗位转正机会</p>']"
AI数据标注员,3000,5000,1,广东清远、广东肇庆,大专,经验不限,20,中穆海诚,100-499人,"['数据服务', '大数据']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、根据项目标注规则和要求，在标注平台上利用标注工具对文本、图片、语音、视频等数据进行归类、整理、编辑、纠错和标记。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、通过采集与标注手段，使机器人获得更多各类数据模型，帮助机器人深度学习；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、工作岗位无任何销售性质，无须出差。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、对计算机及软件操作熟练，专业不限；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、具有较好的学习能力和理解能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、工作认真负责，细心耐心，能够长期实习优先；</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【薪资待遇】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">底薪+提成，综合工资3000-5000多劳多得上不封顶。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【住宿及办公环境】</strong></p><p><strong style=\\""background-color: rgb(255, 255, 255);\\"">公司提供住宿，</strong><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">办公室环境舒适，有茶水间、空调、微波炉、休闲室、食堂等</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【工作时间】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">8小时工作制。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">上午9:00-12:00，下午1:30-6:30（</span><strong style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">固定周天休息</strong><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">）节假日正常休息。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【晋升通道】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">标注师-审核员-培训师-组长-项目经理-区域经理。</span></p>']"
测试工程师,6000,8000,1,广州市天河区灵山东路4号801,大专,1-3年,0,云仓库,20-99人,['企业服务'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">工作内容及岗位要求：</strong></p><p>1、熟悉软件测试理论和用例设计方法，熟悉软件测试流程；</p><p>2、善于思考，逻辑分析能力强；</p><p>3、工作细致认真，有耐心，能胜任重复性工作，具备团队协作精神，善于沟通，能承受工作压力；</p><p>4、至少熟悉一种缺陷管理工具的使用，能独立编写测试用例、测试缺陷；</p><p>5、熟悉性能测试、安全测试等工具或测试脚本编写者优先；</p>']"
AI软件顾问,8000,13000,1,广州海珠区广州探迹科技有限公司17楼,大专,经验不限,5,探迹,1000-9999人,['互联网'],合资,"['<p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">行业优势：互联网大数据+人工智能AI热门行业，公司快速红利发展期，平台发展前景广阔，加入我们一起创事业！</span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【好产品、好市场】 </strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">每一个优秀的销售Top Sales肯定会选择风口上的产品，探迹做的就是大环境下疯狂增长的优质销售SaaS产品，To B公司老板了解探迹产品后都非常认同，成单快、周期短，许多合作案例皆是首面首签，客户续费比例高，产品实力获得认可。 </span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【公司产品】</strong><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">探迹拓客系统＋AI呼叫系统＋CRM 管理系统</span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【产品作用】</strong><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">帮助 B 端中小型企业客户精准拓客、获客、触达和和管理客户的销售Saas 软件系统。</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">我们主要是通过大数据+AI人工智能技术，提供智能销售云服务。</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">主要从销售三大环节去实现销售效率的提升：</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">从销售拓客（即如何获取到潜在客户信息），</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">到AI触达（即如何快速筛选有效信息），</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">再到客户关系管理（即CRM），解决B端客户销售效率的问题。</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">全行业通用。有针对中小企业SaaS的产品，也有针对大客进行定制化的解决方案。目前服务的客户有2W多家，例如阿里云、今日头条、滴滴、字节跳动、茂石化、工信部等知名企业及政府部门。</span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【工作内容】</strong><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\""> </strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">1、公司提供客户资源，负责企业客户洽谈，了解客户需求，促成成交； </span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">2、客户群体：针对B端各行各业的企业老板； </span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">3、工作流程：电话邀约—线下面访—商务洽谈—演示系统产品—成交签单； </span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【薪资待遇福利奖金】</strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">1、无责底薪4200~8000（可达）+超高提成30%（可达）+全勤奖金+团队激励奖金（2-4K），综合收入15K-25K（无责底薪4200-8000，根据季度开单量决定下季度底薪，每月金牌下季度直接8000无责底薪！提成最高35%，月底发当月工资；</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">提点超高：10%~30%；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">开单周期快，首面首签，慢的1-2周</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">开一单收入8k左右</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">开两单收入1.4-1.5w</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">开三单收入2w左右</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">开四单收入：3.2w-3.6w左右</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">奖金：</span><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">每月银牌激励奖金1000~3000元不等；金牌奖金4000~8000不等。</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">2、入职即享一周带薪培训，师傅一对一专业带教，手把手教你快速上岗！</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">3、试用期就买五险一金＋节日礼物＋年度体检＋结婚生子大红包+带薪年假等；</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">4、免费下午茶＋水果，季度性、年度性免费省内外旅游；</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">5、同事均为98-00后，公司扁平化管理，工作氛围轻松愉快；</span></p><p><br></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">6、阿里投资头部互联网SaaS软件企业，快速发展期，晋升空间大；</span></p>']"
